station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
DFW,2021-02-13 10:36,21.00,18.00,87.97,350.00,14.00,T,30.21,,4.00,,OVC,,,,1000.00,,,,-FZDZ BR,0.01,,,,,,6.98,KDFW 131036Z 35014KT 4SM -FZDZ BR OVC010 M06/M08 A3021 RMK AO2 FZRAE36FZDZB36 P0000 I1001 T10611078
DFW,2021-02-13 10:40,,,,350.00,11.00,,30.21,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131040Z AUTO 35011KT 4SM -FZDZ BR OVC009 M06/M08 A3020 RMK T10601080 MADISHF
DFW,2021-02-13 10:45,,,,350.00,13.00,,30.21,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131045Z AUTO 35013KT 4SM -FZDZ BR OVC009 M07/M08 A3020 RMK T10701080 MADISHF
DFW,2021-02-13 10:50,,,,340.00,14.00,,30.20,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131050Z AUTO 34014KT 4SM -FZDZ BR OVC009 M07/M08 A3020 RMK T10701080 MADISHF
DFW,2021-02-13 10:53,19.90,18.00,92.19,340.00,12.00,T,30.20,1023.30,4.00,,OVC,,,,1000.00,,,,-FZDZ BR,0.01,,,,,,6.60,KDFW 131053Z 34012KT 4SM -FZDZ BR OVC010 M07/M08 A3020 RMK AO2 FZRAE36FZDZB36 SLP233 P0000 I1001 T10671078
DFW,2021-02-13 10:55,,,,340.00,11.00,,30.20,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131055Z AUTO 34011KT 4SM -FZDZ BR OVC009 M07/M08 A3020 RMK T10701080 MADISHF
DFW,2021-02-13 11:00,,,,340.00,11.00,,30.20,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131100Z AUTO 34011KT 4SM -FZDZ BR OVC009 M07/M08 A3020 RMK T10701080 MADISHF
DFW,2021-02-13 11:05,,,,350.00,11.00,,30.20,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131105Z AUTO 35011KT 4SM -FZDZ BR OVC009 M07/M08 A3020 RMK T10701080 MADISHF
DFW,2021-02-13 11:10,,,,350.00,13.00,,30.21,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131110Z AUTO 35013KT 4SM -FZDZ BR OVC009 M07/M08 A3020 RMK T10701080 MADISHF
DFW,2021-02-13 11:15,,,,350.00,13.00,,30.21,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131115Z AUTO 35013KT 4SM -FZDZ BR OVC009 M07/M08 A3020 RMK T10701080 MADISHF
DFW,2021-02-13 11:20,,,,340.00,13.00,,30.21,,4.00,18.00,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131120Z AUTO 34013G18KT 4SM -FZDZ BR OVC009 M07/M08 A3020 RMK T10701080 MADISHF
DFW,2021-02-13 11:25,,,,340.00,13.00,,30.22,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131125Z AUTO 34013KT 4SM -FZDZ BR OVC009 M07/M08 A3021 RMK T10701080 MADISHF
DFW,2021-02-13 11:30,,,,340.00,13.00,,30.22,,4.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131130Z AUTO 34013KT 4SM -FZDZ BR OVC009 M07/M08 A3021 RMK T10701080 MADISHF
DFW,2021-02-13 11:35,,,,,14.00,,30.22,,5.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131135Z AUTO ///14KT 5SM -FZDZ BR OVC009 M07/M08 A3021 RMK T10701080 MADISHF
DFW,2021-02-13 11:40,,,,340.00,14.00,,30.22,,5.00,,OVC,,,,900.00,,,,-FZDZ BR,,,,,,,,KDFW 131140Z AUTO 34014KT 5SM -FZDZ BR OVC009 M07/M08 A3021 RMK T10701080 MADISHF
DFW,2021-02-13 11:45,,,,350.00,15.00,,30.23,,5.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131145Z AUTO 35015KT 5SM -FZDZ BR OVC009 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 11:50,,,,350.00,14.00,,30.23,,5.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131150Z AUTO 35014KT 5SM -FZDZ BR OVC009 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 11:53,19.90,18.00,92.19,340.00,14.00,T,30.23,1024.20,5.00,,OVC,,,,1000.00,,,,-FZDZ BR,0.01,,0.03,,,,5.57,KDFW 131153Z 34014KT 5SM -FZDZ BR OVC010 M07/M08 A3023 RMK AO2 SLP242 P0000 60000 I1001 I6003 T10671078 11061 21067 53005
DFW,2021-02-13 11:55,,,,340.00,14.00,,30.23,,5.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131155Z AUTO 34014KT 5SM -FZDZ BR OVC009 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 12:00,,,,340.00,15.00,,30.23,,6.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131200Z AUTO 34015KT 6SM -FZDZ BR OVC009 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 12:05,,,,350.00,11.00,,30.22,,6.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131205Z AUTO 35011KT 6SM -FZDZ BR OVC009 M07/M08 A3021 RMK T10701080 MADISHF
DFW,2021-02-13 12:10,,,,350.00,11.00,,30.22,,6.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131210Z AUTO 35011KT 6SM -FZDZ BR OVC009 M07/M08 A3021 RMK T10701080 MADISHF
DFW,2021-02-13 12:15,,,,350.00,14.00,,30.23,,6.00,,OVC,,,,999.00,,,,-FZDZ BR,,,,,,,,KDFW 131215Z AUTO 35014KT 6SM -FZDZ BR OVC009 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 12:20,,,,360.00,14.00,,30.23,,6.00,,OVC,,,,1100.00,,,,-FZDZ BR,,,,,,,,KDFW 131220Z AUTO 36014KT 6SM -FZDZ BR OVC011 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 12:25,,,,350.00,15.00,,30.23,,6.00,,OVC,,,,1100.00,,,,-FZDZ BR,,,,,,,,KDFW 131225Z AUTO 35015KT 6SM -FZDZ BR OVC011 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 12:30,,,,350.00,14.00,,30.22,,6.00,,OVC,,,,1100.00,,,,-FZDZ BR,,,,,,,,KDFW 131230Z AUTO 35014KT 6SM -FZDZ BR OVC011 M07/M08 A3021 RMK T10701080 MADISHF
DFW,2021-02-13 12:35,,,,350.00,13.00,,30.23,,7.00,,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131235Z AUTO 35013KT 7SM -FZDZ OVC012 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 12:40,,,,350.00,13.00,,30.23,,7.00,,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131240Z AUTO 35013KT 7SM -FZDZ OVC012 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 12:45,,,,350.00,13.00,,30.23,,7.00,,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131245Z AUTO 35013KT 7SM -FZDZ OVC012 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 12:50,,,,360.00,9.00,,30.23,,7.00,,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131250Z AUTO 36009KT 7SM -FZDZ OVC012 M07/M08 A3022 RMK T10701080 MADISHF
DFW,2021-02-13 12:53,19.90,17.10,88.68,350.00,12.00,T,30.24,1024.50,7.00,,OVC,,,,1200.00,,,,-FZDZ,T,,,,,,6.60,KDFW 131253Z 35012KT 7SM -FZDZ OVC012 M07/M08 A3024 RMK AO2 SLP245 P0000 I1000 T10671083
DFW,2021-02-13 12:55,,,,350.00,11.00,,30.24,,7.00,,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131255Z AUTO 35011KT 7SM -FZDZ OVC012 M07/M08 A3023 RMK T10701080 MADISHF
DFW,2021-02-13 13:00,,,,360.00,13.00,,30.24,,8.00,,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131300Z AUTO 36013KT 8SM -FZDZ OVC012 M07/M08 A3023 RMK T10701080 MADISHF
DFW,2021-02-13 13:05,,,,350.00,11.00,,30.24,,9.00,,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131305Z AUTO 35011KT 9SM -FZDZ OVC012 M07/M08 A3023 RMK T10701080 MADISHF
DFW,2021-02-13 13:10,,,,350.00,11.00,,30.24,,9.00,,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131310Z AUTO 35011KT 9SM -FZDZ OVC012 M07/M08 A3023 RMK T10701080 MADISHF
DFW,2021-02-13 13:15,,,,360.00,11.00,,30.24,,9.00,17.00,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131315Z AUTO 36011G17KT 9SM -FZDZ OVC012 M07/M08 A3023 RMK T10701080 MADISHF
DFW,2021-02-13 13:20,,,,350.00,13.00,,30.24,,9.00,,OVC,,,,1200.00,,,,-FZDZ,,,,,,,,KDFW 131320Z AUTO 35013KT 9SM -FZDZ OVC012 M07/M08 A3023 RMK T10701080 MADISHF
DFW,2021-02-13 13:25,,,,350.00,11.00,,30.24,,9.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131325Z AUTO 35011KT 9SM OVC012 M07/M08 A3023 RMK T10701080 MADISHF
DFW,2021-02-13 13:30,,,,360.00,13.00,,30.24,,9.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131330Z AUTO 36013KT 9SM OVC012 M07/M08 A3023 RMK T10701080 MADISHF
DFW,2021-02-13 13:35,,,,20.00,14.00,,30.24,,9.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131335Z AUTO 02014KT 9SM OVC012 M07/M08 A3023 RMK T10701080 MADISHF
DFW,2021-02-13 13:40,,,,,14.00,,30.25,,10.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131340Z AUTO ///14KT 10SM OVC012 M07/M08 A3025 RMK T10701080 MADISHF
DFW,2021-02-13 13:45,,,,10.00,15.00,,30.25,,10.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131345Z AUTO 01015KT 10SM OVC012 M07/M08 A3025 RMK T10701080 MADISHF
DFW,2021-02-13 13:50,,,,10.00,16.00,,30.25,,10.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131350Z AUTO 01016KT 10SM OVC012 M07/M08 A3025 RMK T10701080 MADISHF
DFW,2021-02-13 13:53,19.90,17.10,88.68,360.00,11.00,T,30.26,1025.30,9.00,,OVC,,,,1200.00,,,,,T,,,,,,7.18,KDFW 131353Z 36011KT 9SM OVC012 M07/M08 A3026 RMK AO2 FZDZE25 SLP253 P0000 I1000 T10671083
DFW,2021-02-13 13:55,,,,350.00,11.00,,30.26,,9.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131355Z AUTO 35011KT 9SM OVC012 M07/M08 A3026 RMK T10701080 MADISHF
DFW,2021-02-13 14:00,,,,350.00,10.00,,30.27,,8.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131400Z AUTO 35010KT 8SM OVC012 M07/M08 A3027 RMK T10701080 MADISHF
DFW,2021-02-13 14:05,,,,350.00,14.00,,30.27,,8.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131405Z AUTO 35014KT 8SM OVC012 M07/M08 A3027 RMK T10701080 MADISHF
DFW,2021-02-13 14:10,,,,350.00,14.00,,30.28,,9.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131410Z AUTO 35014KT 9SM OVC012 M07/M08 A3028 RMK T10701080 MADISHF
DFW,2021-02-13 14:15,,,,350.00,14.00,,30.27,,9.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131415Z AUTO 35014KT 9SM OVC013 M07/M08 A3027 RMK T10701080 MADISHF
DFW,2021-02-13 14:20,,,,350.00,11.00,,30.28,,9.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131420Z AUTO 35011KT 9SM OVC013 M07/M08 A3028 RMK T10701080 MADISHF
DFW,2021-02-13 14:25,,,,350.00,14.00,,30.28,,9.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131425Z AUTO 35014KT 9SM OVC013 M07/M08 A3028 RMK T10701080 MADISHF
DFW,2021-02-13 14:30,,,,350.00,13.00,,30.29,,9.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131430Z AUTO 35013KT 9SM OVC013 M07/M09 A3029 RMK T10701090 MADISHF
DFW,2021-02-13 14:35,,,,350.00,14.00,,30.28,,9.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131435Z AUTO 35014KT 9SM OVC013 M07/M09 A3028 RMK T10701090 MADISHF
DFW,2021-02-13 14:40,,,,,13.00,,30.29,,9.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131440Z AUTO ///13KT 9SM OVC013 M07/M08 A3029 RMK T10701080 MADISHF
DFW,2021-02-13 14:45,,,,,14.00,,30.29,,9.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131445Z AUTO ///14KT 9SM OVC013 M07/M08 A3029 RMK T10701080 MADISHF
DFW,2021-02-13 14:50,,,,,16.00,,30.29,,9.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131450Z AUTO ///16KT 9SM OVC013 M07/M09 A3029 RMK T10701090 MADISHF
DFW,2021-02-13 14:53,19.90,16.00,84.55,350.00,15.00,0.00,30.29,1026.30,9.00,,OVC,,,,1300.00,,,,,,T,,,,,5.09,KDFW 131453Z 35015KT 9SM OVC013 M07/M09 A3029 RMK AO2 SLP263 60000 I3000 T10671089 53021
DFW,2021-02-13 14:55,,,,,16.00,,30.29,,9.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131455Z AUTO ///16KT 9SM OVC013 M07/M09 A3029 RMK T10701090 MADISHF
DFW,2021-02-13 15:00,,,,,13.00,,30.30,,9.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131500Z AUTO ///13KT 9SM OVC014 M07/M09 A3029 RMK T10701090 MADISHF
DFW,2021-02-13 15:05,,,,,14.00,,30.30,,9.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131505Z AUTO ///14KT 9SM OVC014 M07/M09 A3029 RMK T10701090 MADISHF
DFW,2021-02-13 15:10,,,,,13.00,,30.30,,9.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131510Z AUTO ///13KT 9SM OVC014 M07/M09 A3029 RMK T10701090 MADISHF
DFW,2021-02-13 15:15,,,,,14.00,,30.30,,10.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131515Z AUTO ///14KT 10SM OVC014 M07/M09 A3029 RMK T10701090 MADISHF
DFW,2021-02-13 15:20,,,,,15.00,,30.30,,10.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131520Z AUTO ///15KT 10SM OVC014 M07/M09 A3029 RMK T10701090 MADISHF
DFW,2021-02-13 15:25,,,,,15.00,,30.30,,10.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131525Z AUTO ///15KT 10SM OVC014 M07/M09 A3029 RMK T10701090 MADISHF
DFW,2021-02-13 15:30,,,,,13.00,,30.31,,10.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131530Z AUTO ///13KT 10SM OVC014 M07/M09 A3030 RMK T10701090 MADISHF
DFW,2021-02-13 15:35,,,,,14.00,,30.31,,9.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131535Z AUTO ///14KT 9SM OVC014 M07/M09 A3030 RMK T10701090 MADISHF
DFW,2021-02-13 15:40,,,,,14.00,,30.31,,9.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131540Z AUTO ///14KT 9SM OVC014 M07/M09 A3030 RMK T10701090 MADISHF
DFW,2021-02-13 15:45,,,,,13.00,,30.31,,9.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131545Z AUTO ///13KT 9SM OVC014 M07/M09 A3030 RMK T10701090 MADISHF
DFW,2021-02-13 15:50,,,,,15.00,,30.31,,8.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131550Z AUTO ///15KT 8SM OVC014 M07/M09 A3030 RMK T10701090 MADISHF
DFW,2021-02-13 15:53,19.90,16.00,84.55,360.00,14.00,0.00,30.31,1027.20,8.00,,OVC,,,,1400.00,,,,,,,,,,,5.57,KDFW 131553Z 36014KT 8SM OVC014 M07/M09 A3031 RMK AO2 SLP272 T10671089
DFW,2021-02-13 15:55,,,,350.00,13.00,,30.32,,8.00,18.00,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131555Z AUTO 35013G18KT 8SM OVC014 M07/M09 A3031 RMK T10701090 MADISHF
DFW,2021-02-13 16:00,,,,350.00,14.00,,30.32,,7.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131600Z AUTO 35014KT 7SM OVC013 M07/M09 A3031 RMK T10701090 MADISHF
DFW,2021-02-13 16:05,,,,350.00,13.00,,30.32,,7.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 131605Z AUTO 35013KT 7SM OVC013 M07/M09 A3031 RMK T10701090 MADISHF
DFW,2021-02-13 16:10,,,,340.00,13.00,,30.32,,6.00,,OVC,,,,1200.00,,,,BR,,,,,,,,KDFW 131610Z AUTO 34013KT 6SM BR OVC012 M07/M08 A3031 RMK T10701080 MADISHF
DFW,2021-02-13 16:15,,,,340.00,14.00,,30.32,,6.00,,OVC,,,,1200.00,,,,BR,,,,,,,,KDFW 131615Z AUTO 34014KT 6SM BR OVC012 M07/M09 A3031 RMK T10701090 MADISHF
DFW,2021-02-13 16:20,,,,350.00,13.00,,30.32,,6.00,,OVC,,,,1200.00,,,,BR,,,,,,,,KDFW 131620Z AUTO 35013KT 6SM BR OVC012 M07/M09 A3031 RMK T10701090 MADISHF
DFW,2021-02-13 16:25,,,,350.00,11.00,,30.32,,6.00,,OVC,,,,1200.00,,,,BR,,,,,,,,KDFW 131625Z AUTO 35011KT 6SM BR OVC012 M07/M09 A3031 RMK T10701090 MADISHF
DFW,2021-02-13 16:30,,,,350.00,11.00,,30.32,,7.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131630Z AUTO 35011KT 7SM OVC012 M07/M09 A3031 RMK T10701090 MADISHF
DFW,2021-02-13 16:35,,,,340.00,11.00,,30.32,,7.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131635Z AUTO 34011KT 7SM OVC012 M07/M08 A3031 RMK T10701080 MADISHF
DFW,2021-02-13 16:40,,,,350.00,13.00,,30.32,,7.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131640Z AUTO 35013KT 7SM OVC012 M07/M08 A3031 RMK T10701080 MADISHF
DFW,2021-02-13 16:45,,,,350.00,15.00,,30.32,,7.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131645Z AUTO 35015KT 7SM OVC012 M06/M08 A3031 RMK T10601080 MADISHF
DFW,2021-02-13 16:50,,,,350.00,13.00,,30.32,,7.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 131650Z AUTO 35013KT 7SM OVC012 M06/M08 A3031 RMK T10601080 MADISHF
DFW,2021-02-13 16:53,21.00,17.10,84.62,350.00,13.00,0.00,30.31,1027.10,7.00,,OVC,,,,1200.00,,,,,,,,,,,7.48,KDFW 131653Z 35013KT 7SM OVC012 M06/M08 A3031 RMK AO2 SLP271 T10611083
DFW,2021-02-13 16:55,,,,,11.00,,30.31,,7.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131655Z AUTO ///11KT 7SM OVC014 M06/M08 A3030 RMK T10601080 MADISHF
DFW,2021-02-13 17:00,,,,360.00,9.00,,30.31,,8.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131700Z AUTO 36009KT 8SM OVC014 M06/M08 A3030 RMK T10601080 MADISHF
DFW,2021-02-13 17:05,,,,360.00,11.00,,30.31,,8.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131705Z AUTO 36011KT 8SM OVC014 M06/M08 A3030 RMK T10601080 MADISHF
DFW,2021-02-13 17:10,,,,360.00,10.00,,30.31,,9.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131710Z AUTO 36010KT 9SM OVC014 M06/M08 A3030 RMK T10601080 MADISHF
DFW,2021-02-13 17:15,,,,360.00,11.00,,30.31,,9.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131715Z AUTO 36011KT 9SM OVC014 M06/M08 A3030 RMK T10601080 MADISHF
DFW,2021-02-13 17:20,,,,360.00,11.00,,30.31,,10.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 131720Z AUTO 36011KT 10SM OVC014 M05/M08 A3030 RMK T10501080 MADISHF
DFW,2021-02-13 17:23,23.00,16.00,74.15,360.00,11.00,0.00,30.31,,10.00,,OVC,,,,1600.00,,,,,,,,,,,11.09,KDFW 131723Z 36011KT 10SM OVC016 M05/M09 A3031 RMK AO2 T10501089
DFW,2021-02-13 17:25,,,,360.00,11.00,,30.31,,10.00,,OVC,,,,1600.00,,,,,,,,,,,,KDFW 131725Z AUTO 36011KT 10SM OVC016 M05/M09 A3030 RMK T10501090 MADISHF
DFW,2021-02-13 17:30,,,,350.00,10.00,,30.31,,10.00,,OVC,,,,1600.00,,,,,,,,,,,,KDFW 131730Z AUTO 35010KT 10SM OVC016 M05/M09 A3030 RMK T10501090 MADISHF
DFW,2021-02-13 17:35,,,,350.00,11.00,,30.30,,10.00,,OVC,,,,1600.00,,,,,,,,,,,,KDFW 131735Z AUTO 35011KT 10SM OVC016 M05/M09 A3029 RMK T10501090 MADISHF
DFW,2021-02-13 17:40,,,,360.00,14.00,,30.29,,10.00,,OVC,,,,1600.00,,,,,,,,,,,,KDFW 131740Z AUTO 36014KT 10SM OVC016 M05/M09 A3029 RMK T10501090 MADISHF
DFW,2021-02-13 17:45,,,,,11.00,,30.29,,10.00,,OVC,,,,1699.00,,,,,,,,,,,,KDFW 131745Z AUTO ///11KT 10SM OVC016 M05/M09 A3029 RMK T10501090 MADISHF
DFW,2021-02-13 17:50,,,,,11.00,,30.29,,10.00,,OVC,,,,1699.00,,,,,,,,,,,,KDFW 131750Z AUTO ///11KT 10SM OVC016 M04/M08 A3029 RMK T10401080 MADISHF
DFW,2021-02-13 17:53,24.10,17.10,74.27,350.00,13.00,0.00,30.28,1026.10,10.00,,OVC,,,,1700.00,,,,,,,T,,,,11.45,KDFW 131753Z 35013KT 10SM OVC017 M04/M08 A3028 RMK AO2 SLP261 60000 I6000 T10441083 11044 21067 58002
DFW,2021-02-13 17:55,,,,10.00,11.00,,30.28,,10.00,,OVC,,,,1699.00,,,,,,,,,,,,KDFW 131755Z AUTO 01011KT 10SM OVC016 M04/M09 A3028 RMK T10401090 MADISHF
DFW,2021-02-13 18:00,,,,350.00,13.00,,30.28,,10.00,,OVC,,,,1699.00,,,,,,,,,,,,KDFW 131800Z AUTO 35013KT 10SM OVC016 M04/M09 A3028 RMK T10401090 MADISHF
DFW,2021-02-13 18:05,,,,360.00,17.00,,30.27,,10.00,,OVC,,,,1699.00,,,,,,,,,,,,KDFW 131805Z AUTO 36017KT 10SM OVC016 M04/M09 A3027 RMK T10401090 MADISHF
DFW,2021-02-13 18:10,,,,360.00,14.00,,,,10.00,,OVC,,,,1699.00,,,,,,,,,,,,KDFW 131810Z AUTO 36014KT 10SM OVC016 M04/M09 RMK T10401090 MADISHF
DFW,2021-02-13 18:15,,,,360.00,13.00,,,,10.00,,OVC,,,,1699.00,,,,,,,,,,,,KDFW 131815Z AUTO 36013KT 10SM OVC016 M04/M09 RMK T10401090 MADISHF
DFW,2021-02-13 18:20,,,,360.00,13.00,,,,10.00,,OVC,,,,1699.00,,,,,,,,,,,,KDFW 131820Z AUTO 36013KT 10SM OVC016 M04/M09 RMK T10401090 MADISHF
DFW,2021-02-13 18:25,,,,360.00,11.00,,,,10.00,,OVC,,,,1699.00,,,,,,,,,,,,KDFW 131825Z AUTO 36011KT 10SM OVC016 M04/M09 RMK T10401090 MADISHF
DFW,2021-02-13 18:30,,,,10.00,13.00,,,,10.00,,OVC,,,,1800.00,,,,,,,,,,,,KDFW 131830Z AUTO 01013KT 10SM OVC018 M04/M09 RMK T10401090 MADISHF
DFW,2021-02-13 18:35,,,,10.00,11.00,,30.27,,10.00,,OVC,,,,1800.00,,,,,,,,,,,,KDFW 131835Z AUTO 01011KT 10SM OVC018 M04/M09 A3027 RMK T10401090 MADISHF
DFW,2021-02-13 18:40,,,,10.00,10.00,,30.26,,10.00,,OVC,,,,1900.00,,,,,,,,,,,,KDFW 131840Z AUTO 01010KT 10SM OVC019 M03/M09 A3026 RMK T10301090 MADISHF
DFW,2021-02-13 18:45,,,,10.00,11.00,,30.25,,10.00,17.00,OVC,,,,1900.00,,,,,,,,,,,,KDFW 131845Z AUTO 01011G17KT 10SM OVC019 M03/M09 A3025 RMK T10301090 MADISHF
DFW,2021-02-13 18:50,,,,360.00,14.00,,30.24,,10.00,,BKN,OVC,,,1999.00,7000.00,,,,,,,,,,,KDFW 131850Z AUTO 36014KT 10SM BKN019 OVC070 M03/M09 A3023 RMK T10301090 MADISHF
DFW,2021-02-13 18:53,27.00,16.00,62.78,360.00,13.00,0.00,30.24,1024.60,10.00,,BKN,OVC,,,2000.00,7000.00,,,,,,,,,,15.16,KDFW 131853Z 36013KT 10SM BKN020 OVC070 M03/M09 A3024 RMK AO2 PRESFR SLP246 T10281089
DFW,2021-02-13 18:55,,,,10.00,11.00,,30.24,,10.00,,BKN,OVC,,,1999.00,7000.00,,,,,,,,,,,KDFW 131855Z AUTO 01011KT 10SM BKN019 OVC070 M02/M09 A3023 RMK T10201090 MADISHF
DFW,2021-02-13 19:00,,,,360.00,11.00,,30.23,,10.00,19.00,BKN,BKN,,,2100.00,7000.00,,,,,,,,,,,KDFW 131900Z AUTO 36011G19KT 10SM BKN021 BKN070 M02/M09 A3022 RMK T10201090 MADISHF
DFW,2021-02-13 19:05,,,,360.00,13.00,,30.22,,10.00,,SCT,BKN,,,2100.00,7000.00,,,,,,,,,,,KDFW 131905Z AUTO 36013KT 10SM SCT021 BKN070 M02/M09 A3021 RMK T10201090 MADISHF
DFW,2021-02-13 19:08,28.00,16.00,60.25,10.00,14.00,0.00,30.22,,10.00,22.00,SCT,BKN,,,2100.00,7000.00,,,,,,,,,,16.01,KDFW 131908Z 01014G22KT 10SM SCT021 BKN070 M02/M09 A3022 RMK AO2 PRESFR T10221089
DFW,2021-02-13 19:10,,,,10.00,11.00,,30.22,,10.00,18.00,FEW,BKN,,,2100.00,7000.00,,,,,,,,,,,KDFW 131910Z AUTO 01011G18KT 10SM FEW021 BKN070 M02/M09 A3021 RMK T10201090 MADISHF
DFW,2021-02-13 19:15,,,,360.00,11.00,,30.22,,10.00,,FEW,BKN,,,2100.00,7000.00,,,,,,,,,,,KDFW 131915Z AUTO 36011KT 10SM FEW021 BKN070 M02/M09 A3021 RMK T10201090 MADISHF
